Loaded training data: 1281167 classes: 1000
Loaded validation data: 50000 classes: 1000
Data loaded
Loaded 5 batches in 0.85 seconds
train classes: 1000
model head: 1000
Starting fresh training (no resume).
CC: (8, 9)
TF32 matmul: True
TF32 cudnn: True
[Epoch 0] start — noise=5.0e-04, kd_scale=1.00, T=3
[E10 B2000] CE 4.3203 | KD 0.2088
[E10 B2200] CE 4.3715 | KD 0.1995
[E10 B2400] CE 4.0441 | KD 0.2132
[E10 B2600] CE 4.5263 | KD 0.2246
[E10 B2800] CE 3.7484 | KD 0.2125
[E10 B3000] CE 4.3866 | KD 0.1797
[E10 B3200] CE 4.0596 | KD 0.2173
[E10 B3400] CE 4.2043 | KD 0.1953
[E10 B3600] CE 4.4947 | KD 0.2226
[E10 B3800] CE 4.2045 | KD 0.1766
[E10 B4000] CE 4.3839 | KD 0.1907
[E10 B4200] CE 4.2762 | KD 0.1880
[E10 B4400] CE 4.0256 | KD 0.2203
[E10 B4600] CE 4.2860 | KD 0.1985
[E10 B4800] CE 4.2943 | KD 0.1900
[E10 B5000] CE 4.3456 | KD 0.1817
[E10 B5200] CE 4.2683 | KD 0.2366
[E10 B5400] CE 4.5379 | KD 0.1904
[E10 B5600] CE 4.3333 | KD 0.1939
[E10 B5800] CE 4.3499 | KD 0.2020
[E10 B6000] CE 4.4469 | KD 0.1945
[E10 B6200] CE 4.2642 | KD 0.2492
[E10 B6400] CE 4.1014 | KD 0.1859
[E10 B6600] CE 4.5533 | KD 0.2013
[E10 B6800] CE 4.2286 | KD 0.1496
[E10 B7000] CE 4.5356 | KD 0.1586
[E10 B7200] CE 4.2195 | KD 0.1495
[E10 B7400] CE 4.5242 | KD 0.1892
[E10 B7600] CE 4.0397 | KD 0.1490
[E10 B7800] CE 4.1854 | KD 0.1436
[E10 B8000] CE 4.2659 | KD 0.1325
[E10 B8200] CE 4.6438 | KD 0.1333
[E10 B8400] CE 4.3866 | KD 0.1328
[E10 B8600] CE 4.2305 | KD 0.1399
[E10 B8800] CE 4.8635 | KD 0.1363
[E10 B9000] CE 4.4332 | KD 0.1359
[E10 B9200] CE 4.4857 | KD 0.1682
[E10 B9400] CE 4.3120 | KD 0.1531
[E10 B9600] CE 4.2097 | KD 0.1681
[E10 B9800] CE 4.6217 | KD 0.1517
[E10 B10000] CE 4.1062 | KD 0.1531
[E10 B10200] CE 4.5738 | KD 0.1875
[E10 B10400] CE 4.4474 | KD 0.1776
[E10 B10600] CE 3.8959 | KD 0.1669
[E10 B10800] CE 4.6392 | KD 0.2425
[E10 B11000] CE 4.4034 | KD 0.2274
[E10 B11200] CE 4.1096 | KD 0.2215
[E10 B11400] CE 4.2359 | KD 0.2064
[E10 B11600] CE 4.6894 | KD 0.2177
[E10 B11800] CE 3.9900 | KD 0.2273
[E10 B12000] CE 4.5316 | KD 0.2728
[E10 B12200] CE 4.6746 | KD 0.1825
[E10 B12400] CE 4.8167 | KD 0.2212
[E10 B12600] CE 4.3517 | KD 0.1665
[E10 B12800] CE 4.6137 | KD 0.2041
[E10 B13000] CE 4.5709 | KD 0.1835
[E10 B13200] CE 4.5122 | KD 0.1779
[E10 B13400] CE 4.2205 | KD 0.1806
[E10 B13600] CE 4.4363 | KD 0.1955
[E10 B13800] CE 4.3349 | KD 0.1996
[E10 B14000] CE 4.4408 | KD 0.1900
[E10 B14200] CE 4.3696 | KD 0.2172
[E10 B14400] CE 4.8161 | KD 0.2152
[E10 B14600] CE 4.3554 | KD 0.2982
[E10 B14800] CE 4.4908 | KD 0.2238
[E10 B15000] CE 4.5821 | KD 0.1819
[E10 B15200] CE 4.0832 | KD 0.2833
[E10 B15400] CE 4.1769 | KD 0.2204
[E10 B15600] CE 4.3889 | KD 0.2074
[E10 B15800] CE 3.9610 | KD 0.2102
[E10 B16000] CE 4.1420 | KD 0.1986
[E10 B16200] CE 4.3287 | KD 0.1833
[E10 B16400] CE 4.3929 | KD 0.2349
[E10 B16600] CE 4.2039 | KD 0.2122
[E10 B16800] CE 4.4536 | KD 0.1829
[E10 B17000] CE 4.7923 | KD 0.2039
[E10 B17200] CE 4.7593 | KD 0.1715
[E10 B17400] CE 4.4999 | KD 0.1790
[E10 B17600] CE 4.4286 | KD 0.1777
[E10 B17800] CE 4.3963 | KD 0.1703
[E10 B18000] CE 3.9733 | KD 0.1993
[E10 B18200] CE 4.3526 | KD 0.1841
[E10 B18400] CE 3.9663 | KD 0.2232
[E10 B18600] CE 4.2325 | KD 0.2057
[E10 B18800] CE 4.5518 | KD 0.1845
[E10 B19000] CE 4.2979 | KD 0.1852
[E10 B19200] CE 4.3430 | KD 0.2433
[E10 B19400] CE 4.1783 | KD 0.1896
[E10 B19600] CE 4.1149 | KD 0.2245
[E10 B19800] CE 4.5361 | KD 0.2048
[E10 B20000] CE 4.4236 | KD 0.2182
Epoch [11] SADT | CE: 4.3628 | KD: 0.1940 | Top-1: 24.29% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.0729 | Top-1: 28.46% | Top-5: 52.84%
[VAL (EMA)] Loss: 3.8786 | Top-1: 32.31% | Top-5: 57.35%
[Epoch 11] start — noise=5.0e-04, kd_scale=1.00, T=3
[E11 B0] CE 4.4457 | KD 0.2022
[E11 B200] CE 4.3455 | KD 0.1559
[E11 B400] CE 4.0451 | KD 0.2112
[E11 B600] CE 4.0627 | KD 0.2047
[E11 B800] CE 4.4162 | KD 0.1706
[E11 B1000] CE 4.3039 | KD 0.1806
[E11 B1200] CE 4.3651 | KD 0.1852
[E11 B1400] CE 4.3055 | KD 0.2068
[E11 B1600] CE 4.1823 | KD 0.2204
[E11 B1800] CE 4.4678 | KD 0.2244
[E11 B2000] CE 4.2995 | KD 0.1669
[E11 B2200] CE 3.9195 | KD 0.1840
[E11 B2400] CE 4.4794 | KD 0.1885
[E11 B2600] CE 4.3672 | KD 0.1889
[E11 B2800] CE 4.4820 | KD 0.2579
[E11 B3000] CE 4.2009 | KD 0.2210
[E11 B3200] CE 4.3375 | KD 0.1633
[E11 B3400] CE 3.9932 | KD 0.1856
[E11 B3600] CE 3.7195 | KD 0.2155
[E11 B3800] CE 4.3713 | KD 0.1836
[E11 B4000] CE 4.0333 | KD 0.1957
[E11 B4200] CE 4.5284 | KD 0.2060
[E11 B4400] CE 4.6725 | KD 0.2003
[E11 B4600] CE 3.8856 | KD 0.1963
[E11 B4800] CE 4.5358 | KD 0.2107
[E11 B5000] CE 4.2372 | KD 0.2152
[E11 B5200] CE 4.4572 | KD 0.1678
[E11 B5400] CE 4.2329 | KD 0.2112
[E11 B5600] CE 4.1452 | KD 0.1628
[E11 B5800] CE 4.2643 | KD 0.2301
[E11 B6000] CE 4.0254 | KD 0.1743
[E11 B6200] CE 4.3734 | KD 0.1861
[E11 B6400] CE 4.1346 | KD 0.2046
[E11 B6600] CE 4.1597 | KD 0.1706
[E11 B6800] CE 4.5055 | KD 0.1483
[E11 B7000] CE 4.4261 | KD 0.1715
[E11 B7200] CE 4.3975 | KD 0.1552
[E11 B7400] CE 4.0431 | KD 0.1362
[E11 B7600] CE 4.6984 | KD 0.1335
[E11 B7800] CE 4.3328 | KD 0.1601
[E11 B8000] CE 4.2471 | KD 0.1384
[E11 B8200] CE 4.4035 | KD 0.1492
[E11 B8400] CE 4.2658 | KD 0.1513
[E11 B8600] CE 4.5985 | KD 0.1352
[E11 B8800] CE 4.4769 | KD 0.1786
[E11 B9000] CE 4.2895 | KD 0.1567
[E11 B9200] CE 4.3819 | KD 0.2278
[E11 B9400] CE 4.8773 | KD 0.1731
[E11 B9600] CE 4.3686 | KD 0.1568
[E11 B9800] CE 4.1871 | KD 0.1906
[E11 B10000] CE 4.4060 | KD 0.1850
[E11 B10200] CE 4.4250 | KD 0.1699
[E11 B10400] CE 4.3276 | KD 0.1571
[E11 B10600] CE 4.4872 | KD 0.1911
[E11 B10800] CE 4.0904 | KD 0.2010
[E11 B11000] CE 4.1287 | KD 0.1874
[E11 B11200] CE 4.4079 | KD 0.1808
[E11 B11400] CE 4.0009 | KD 0.1851
[E11 B11600] CE 4.4443 | KD 0.2058
[E11 B11800] CE 4.2017 | KD 0.2114
[E11 B12000] CE 4.1476 | KD 0.1930
[E11 B12200] CE 4.1733 | KD 0.2038
[E11 B12400] CE 4.0994 | KD 0.2177
[E11 B12600] CE 4.4166 | KD 0.1913
[E11 B12800] CE 4.3245 | KD 0.1848
[E11 B13000] CE 4.3074 | KD 0.1834
[E11 B13200] CE 4.3052 | KD 0.1894
[E11 B13400] CE 4.8971 | KD 0.1807
[E11 B13600] CE 3.7935 | KD 0.2048
[E11 B13800] CE 3.9401 | KD 0.2222
[E11 B14000] CE 4.7692 | KD 0.1766
[E11 B14200] CE 4.4460 | KD 0.1559
[E11 B14400] CE 4.2427 | KD 0.1987
[E11 B14600] CE 4.3018 | KD 0.1778
[E11 B14800] CE 4.3690 | KD 0.1861
[E11 B15000] CE 4.3305 | KD 0.2490
[E11 B15200] CE 4.0916 | KD 0.1966
[E11 B15400] CE 4.5520 | KD 0.2317
[E11 B15600] CE 4.8271 | KD 0.2363
[E11 B15800] CE 4.6155 | KD 0.2258
[E11 B16000] CE 4.3671 | KD 0.2211
[E11 B16200] CE 4.0576 | KD 0.2011
[E11 B16400] CE 4.1042 | KD 0.2026
[E11 B16600] CE 4.4533 | KD 0.2318
[E11 B16800] CE 4.2409 | KD 0.2171
[E11 B17000] CE 3.9542 | KD 0.2719
[E11 B17200] CE 4.0204 | KD 0.2146
[E11 B17400] CE 4.0937 | KD 0.2154
[E11 B17600] CE 4.3252 | KD 0.1810
[E11 B17800] CE 4.5422 | KD 0.2357
[E11 B18000] CE 4.3443 | KD 0.2386
[E11 B18200] CE 4.3137 | KD 0.2915
[E11 B18400] CE 4.3611 | KD 0.2182
[E11 B18600] CE 4.5025 | KD 0.2063
[E11 B18800] CE 4.4206 | KD 0.2234
[E11 B19000] CE 4.4661 | KD 0.2074
[E11 B19200] CE 3.8556 | KD 0.2381
[E11 B19400] CE 4.0563 | KD 0.2875
[E11 B19600] CE 4.1976 | KD 0.2690
[E11 B19800] CE 4.1222 | KD 0.2018
[E11 B20000] CE 4.5968 | KD 0.2159
Epoch [12] SADT | CE: 4.3111 | KD: 0.2013 | Top-1: 25.34% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.1309 | Top-1: 27.08% | Top-5: 51.98%
[VAL (EMA)] Loss: 3.9428 | Top-1: 30.99% | Top-5: 56.01%
[Epoch 12] start — noise=5.0e-04, kd_scale=1.00, T=3
[E12 B0] CE 4.3303 | KD 0.2395
[E12 B200] CE 4.5192 | KD 0.2195
[E12 B400] CE 4.1276 | KD 0.2078
[E12 B600] CE 4.3364 | KD 0.2380
[E12 B800] CE 4.4379 | KD 0.2401
[E12 B1000] CE 4.4651 | KD 0.2476
[E12 B1200] CE 4.0021 | KD 0.2277
[E12 B1400] CE 4.7122 | KD 0.1858
[E12 B1600] CE 4.3252 | KD 0.2208
[E12 B1800] CE 4.4820 | KD 0.2181
[E12 B2000] CE 4.0815 | KD 0.2268
[E12 B2200] CE 4.5630 | KD 0.2322
[E12 B2400] CE 4.3177 | KD 0.2152
[E12 B2600] CE 4.0633 | KD 0.1982
[E12 B2800] CE 3.9726 | KD 0.2384
[E12 B3000] CE 4.3797 | KD 0.2234
[E12 B3200] CE 4.2469 | KD 0.2314
[E12 B3400] CE 4.4488 | KD 0.2127
[E12 B3600] CE 4.5748 | KD 0.2433
[E12 B3800] CE 4.5462 | KD 0.2557
[E12 B4000] CE 4.0872 | KD 0.2373
[E12 B4200] CE 3.9356 | KD 0.2558
[E12 B4400] CE 4.2072 | KD 0.2424
[E12 B4600] CE 4.2494 | KD 0.2133
[E12 B4800] CE 4.4283 | KD 0.2291
[E12 B5000] CE 4.8389 | KD 0.1708
[E12 B5200] CE 4.3407 | KD 0.2084
[E12 B5400] CE 4.4158 | KD 0.2574
[E12 B5600] CE 4.7438 | KD 0.2277
[E12 B5800] CE 4.4622 | KD 0.2157
[E12 B6000] CE 4.1356 | KD 0.2077
[E12 B6200] CE 4.5366 | KD 0.2440
[E12 B6400] CE 4.2520 | KD 0.1630
[E12 B6600] CE 4.3752 | KD 0.1838
[E12 B6800] CE 4.3897 | KD 0.1871
[E12 B7000] CE 3.9954 | KD 0.1856
[E12 B7200] CE 4.5197 | KD 0.1756
[E12 B7400] CE 4.4551 | KD 0.2328
[E12 B7600] CE 4.3060 | KD 0.1982
[E12 B7800] CE 3.7670 | KD 0.2255
[E12 B8000] CE 4.1644 | KD 0.2162
[E12 B8200] CE 4.0301 | KD 0.2225
[E12 B8400] CE 3.8754 | KD 0.1757
[E12 B8600] CE 4.5126 | KD 0.2054
[E12 B8800] CE 4.3800 | KD 0.2154
[E12 B9000] CE 4.6163 | KD 0.1949
[E12 B9200] CE 4.6458 | KD 0.2090
[E12 B9400] CE 4.2376 | KD 0.2135
[E12 B9600] CE 4.4171 | KD 0.2242
[E12 B9800] CE 4.2319 | KD 0.1817
[E12 B10000] CE 4.1073 | KD 0.1570
[E12 B10200] CE 4.6234 | KD 0.2157
[E12 B10400] CE 4.1333 | KD 0.2368
[E12 B10600] CE 4.1317 | KD 0.1884
[E12 B10800] CE 4.4727 | KD 0.1644
[E12 B11000] CE 4.1351 | KD 0.1639
[E12 B11200] CE 4.2859 | KD 0.1857
[E12 B11400] CE 4.6467 | KD 0.1659
[E12 B11600] CE 5.0827 | KD 0.1563
[E12 B11800] CE 4.3592 | KD 0.2024
[E12 B12000] CE 4.4086 | KD 0.1483
[E12 B12200] CE 4.8798 | KD 0.1307
[E12 B12400] CE 4.0736 | KD 0.1196
[E12 B12600] CE 4.6432 | KD 0.1342
[E12 B12800] CE 3.8188 | KD 0.1081
[E12 B13000] CE 4.1660 | KD 0.1079
[E12 B13200] CE 4.4632 | KD 0.1042
[E12 B13400] CE 4.5615 | KD 0.0884
[E12 B13600] CE 4.4478 | KD 0.0936
[E12 B13800] CE 4.2994 | KD 0.0750
[E12 B14000] CE 4.8116 | KD 0.0704
[E12 B14200] CE 4.2396 | KD 0.0776
[E12 B14400] CE 4.6819 | KD 0.0504
[E12 B14600] CE 4.4953 | KD 0.0853
[E12 B14800] CE 4.4644 | KD 0.0546
[E12 B15000] CE 4.2855 | KD 0.0501
[E12 B15200] CE 4.7388 | KD 0.0473
[E12 B15400] CE 4.6855 | KD 0.0234
[E12 B15600] CE 4.7723 | KD 0.0318
[E12 B15800] CE 4.3289 | KD 0.0152
[E12 B16000] CE 4.5730 | KD 0.0090
[E12 B16200] CE 4.5907 | KD 0.0241
[E12 B16400] CE 4.8593 | KD 0.0085
[E12 B16600] CE 4.6768 | KD 0.0047
[E12 B16800] CE 4.3873 | KD 0.0068
[E12 B17000] CE 4.5307 | KD 0.0047
[E12 B17200] CE 4.9797 | KD 0.0036
[E12 B17400] CE 4.5251 | KD 0.0043
[E12 B17600] CE 4.8327 | KD 0.0032
[E12 B17800] CE 4.6998 | KD 0.0024
[E12 B18000] CE 4.8378 | KD 0.0017
[E12 B18200] CE 4.4991 | KD 0.0020
[E12 B18400] CE 4.8117 | KD 0.0023
[E12 B18600] CE 4.2526 | KD 0.0021
[E12 B18800] CE 4.8863 | KD 0.0020
[E12 B19000] CE 4.6114 | KD 0.0018
[E12 B19200] CE 4.6242 | KD 0.0018
[E12 B19400] CE 4.3428 | KD 0.0014
[E12 B19600] CE 4.4684 | KD 0.0014
[E12 B19800] CE 4.8290 | KD 0.0015
[E12 B20000] CE 4.3610 | KD 0.2830
Epoch [13] SADT | CE: 4.4024 | KD: 0.1442 | Top-1: 23.95% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 6.4865 | Top-1: 2.19% | Top-5: 7.39%
[VAL (EMA)] Loss: 7.1600 | Top-1: 0.96% | Top-5: 3.40%
[Epoch 13] start — noise=5.0e-04, kd_scale=1.00, T=3
[E13 B0] CE 4.8618 | KD 0.2113
[E13 B200] CE 4.0192 | KD 0.0867
[E13 B400] CE 4.4132 | KD 0.1059
[E13 B600] CE 4.4311 | KD 0.1530
[E13 B800] CE 4.4620 | KD 0.1097
[E13 B1000] CE 4.5487 | KD 0.1195
[E13 B1200] CE 4.4234 | KD 0.1957
[E13 B1400] CE 4.5331 | KD 0.1600
[E13 B1600] CE 4.2724 | KD 0.1608
[E13 B1800] CE 4.6349 | KD 0.2214
[E13 B2000] CE 4.6732 | KD 0.1618
[E13 B2200] CE 4.3870 | KD 0.1821
[E13 B2400] CE 4.0358 | KD 0.2095
[E13 B2600] CE 3.8732 | KD 0.1759
[E13 B2800] CE 4.3319 | KD 0.2245
[E13 B3000] CE 4.3566 | KD 0.2049
[E13 B3200] CE 4.0304 | KD 0.1769
[E13 B3400] CE 4.3569 | KD 0.1794
[E13 B3600] CE 4.5143 | KD 0.1638
[E13 B3800] CE 4.2341 | KD 0.1680
[E13 B4000] CE 4.6999 | KD 0.1530
[E13 B4200] CE 4.3253 | KD 0.1352
[E13 B4400] CE 4.4887 | KD 0.1292
[E13 B4600] CE 4.2415 | KD 0.1445
[E13 B4800] CE 4.1532 | KD 0.1605
[E13 B5000] CE 4.5821 | KD 0.1732
[E13 B5200] CE 4.4289 | KD 0.1836
[E13 B5400] CE 4.2501 | KD 0.1722
[E13 B5600] CE 4.3022 | KD 0.1992
[E13 B5800] CE 4.2960 | KD 0.1508
[E13 B6000] CE 4.3017 | KD 0.2029
[E13 B6200] CE 4.2353 | KD 0.1894
[E13 B6400] CE 4.5679 | KD 0.1565
[E13 B6600] CE 4.2507 | KD 0.1890
[E13 B6800] CE 4.2601 | KD 0.1582
[E13 B7000] CE 4.5207 | KD 0.1884
[E13 B7200] CE 4.6173 | KD 0.1995
[E13 B7400] CE 4.3711 | KD 0.1630
[E13 B7600] CE 4.2647 | KD 0.1493
[E13 B7800] CE 4.4586 | KD 0.1592
[E13 B8000] CE 4.2307 | KD 0.1481
[E13 B8200] CE 4.1451 | KD 0.1843
[E13 B8400] CE 4.5755 | KD 0.1587
[E13 B8600] CE 4.4910 | KD 0.1608
[E13 B8800] CE 4.4035 | KD 0.1949
[E13 B9000] CE 4.0172 | KD 0.1773
[E13 B9200] CE 4.2021 | KD 0.1919
[E13 B9400] CE 4.6243 | KD 0.1722
[E13 B9600] CE 4.5727 | KD 0.1926
[E13 B9800] CE 4.3408 | KD 0.1968
[E13 B10000] CE 4.8957 | KD 0.1786
[E13 B10200] CE 4.4597 | KD 0.2022
[E13 B10400] CE 4.1111 | KD 0.2104
[E13 B10600] CE 4.4761 | KD 0.2244
[E13 B10800] CE 4.4311 | KD 0.2236
[E13 B11000] CE 4.3373 | KD 0.2233
[E13 B11200] CE 4.1794 | KD 0.2239
[E13 B11400] CE 4.1779 | KD 0.2213
[E13 B11600] CE 4.7516 | KD 0.2460
[E13 B11800] CE 4.1172 | KD 0.2715
[E13 B12000] CE 4.2772 | KD 0.2001
[E13 B12200] CE 4.2521 | KD 0.1845
[E13 B12400] CE 4.3816 | KD 0.1777
[E13 B12600] CE 4.4595 | KD 0.1777
[E13 B12800] CE 4.0109 | KD 0.2436
[E13 B13000] CE 4.3711 | KD 0.2118
[E13 B13200] CE 4.5029 | KD 0.1959
[E13 B13400] CE 4.3745 | KD 0.2021
[E13 B13600] CE 4.4968 | KD 0.2269
[E13 B13800] CE 4.9055 | KD 0.2101
[E13 B14000] CE 4.1840 | KD 0.1476
[E13 B14200] CE 4.3612 | KD 0.1860
[E13 B14400] CE 4.5123 | KD 0.1809
[E13 B14600] CE 3.9603 | KD 0.1677
[E13 B14800] CE 4.2266 | KD 0.2189
[E13 B15000] CE 4.7855 | KD 0.1520
[E13 B15200] CE 3.9303 | KD 0.2001
[E13 B15400] CE 4.5168 | KD 0.1788
[E13 B15600] CE 4.4192 | KD 0.1802
[E13 B15800] CE 4.1841 | KD 0.1987
[E13 B16000] CE 4.3125 | KD 0.2148
[E13 B16200] CE 4.3318 | KD 0.1884
[E13 B16400] CE 4.3845 | KD 0.1531
[E13 B16600] CE 4.1528 | KD 0.1651
[E13 B16800] CE 4.0741 | KD 0.1863
[E13 B17000] CE 4.3944 | KD 0.1841
[E13 B17200] CE 3.8100 | KD 0.1883
[E13 B17400] CE 4.0099 | KD 0.2006
[E13 B17600] CE 4.6593 | KD 0.2176
[E13 B17800] CE 4.3384 | KD 0.2189
[E13 B18000] CE 4.6216 | KD 0.2050
[E13 B18200] CE 4.5612 | KD 0.2012
[E13 B18400] CE 4.2837 | KD 0.2030
[E13 B18600] CE 4.3486 | KD 0.1985
[E13 B18800] CE 4.6568 | KD 0.1831
[E13 B19000] CE 4.3929 | KD 0.1809
[E13 B19200] CE 4.0964 | KD 0.1985
[E13 B19400] CE 3.9255 | KD 0.1838
[E13 B19600] CE 3.9795 | KD 0.2110
[E13 B19800] CE 4.3513 | KD 0.1905
[E13 B20000] CE 4.5999 | KD 0.1719
Epoch [14] SADT | CE: 4.3177 | KD: 0.1853 | Top-1: 25.43% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.4086 | Top-1: 22.60% | Top-5: 45.33%
[VAL (EMA)] Loss: 4.2610 | Top-1: 25.40% | Top-5: 48.90%
[Epoch 14] start — noise=5.0e-04, kd_scale=1.00, T=3
[E14 B0] CE 3.9086 | KD 0.2090
[E14 B200] CE 3.7765 | KD 0.1727
[E14 B400] CE 4.0730 | KD 0.1724
[E14 B600] CE 4.1099 | KD 0.1538
[E14 B800] CE 4.4255 | KD 0.1447
[E14 B1000] CE 4.1631 | KD 0.1442
[E14 B1200] CE 4.8785 | KD 0.1492
[E14 B1400] CE 4.3092 | KD 0.1565
[E14 B1600] CE 4.3778 | KD 0.1341
[E14 B1800] CE 4.0205 | KD 0.1998
[E14 B2000] CE 4.4112 | KD 0.1367
[E14 B2200] CE 4.0985 | KD 0.1453
[E14 B2400] CE 4.7836 | KD 0.1385
[E14 B2600] CE 4.2679 | KD 0.1311
[E14 B2800] CE 4.3984 | KD 0.1653
[E14 B3000] CE 4.5233 | KD 0.1289
[E14 B3200] CE 3.9924 | KD 0.1298
[E14 B3400] CE 4.1854 | KD 0.1195
[E14 B3600] CE 4.5956 | KD 0.0983
[E14 B3800] CE 4.3989 | KD 0.1369
[E14 B4000] CE 4.4350 | KD 0.1159
[E14 B4200] CE 4.3742 | KD 0.0575
[E14 B4400] CE 4.0575 | KD 0.0664
[E14 B4600] CE 3.9457 | KD 0.0486
[E14 B4800] CE 4.2300 | KD 0.1251
[E14 B5000] CE 4.6832 | KD 0.0412
[E14 B5200] CE 3.8081 | KD 0.0451
[E14 B5400] CE 4.5890 | KD 0.0515
[E14 B5600] CE 4.4387 | KD 0.0276
[E14 B5800] CE 4.5980 | KD 0.0303
[E14 B6000] CE 4.6814 | KD 0.0266
[E14 B6200] CE 4.4326 | KD 0.0335
[E14 B6400] CE 4.4859 | KD 0.0364
[E14 B6600] CE 4.0945 | KD 0.0342
[E14 B6800] CE 4.3928 | KD 0.0378
[E14 B7000] CE 4.5212 | KD 0.0509
[E14 B7200] CE 4.4646 | KD 0.0508
[E14 B7400] CE 4.0608 | KD 0.0846
[E14 B7600] CE 4.1862 | KD 0.1749
[E14 B7800] CE 4.3693 | KD 0.1893
[E14 B8000] CE 4.4858 | KD 0.1772
[E14 B8200] CE 4.5680 | KD 0.2022
[E14 B8400] CE 4.5416 | KD 0.1667
[E14 B8600] CE 4.0385 | KD 0.1686
[E14 B8800] CE 4.4373 | KD 0.1821
[E14 B9000] CE 4.4674 | KD 0.1524
[E14 B9200] CE 4.1970 | KD 0.1552
[E14 B9400] CE 3.9928 | KD 0.1511
[E14 B9600] CE 4.2279 | KD 0.1536
[E14 B9800] CE 4.7204 | KD 0.1058
[E14 B10000] CE 4.8036 | KD 0.1278
[E14 B10200] CE 4.4908 | KD 0.1482
[E14 B10400] CE 4.3242 | KD 0.0834
[E14 B10600] CE 4.1695 | KD 0.0359
[E14 B10800] CE 4.3284 | KD 0.0587
[E14 B11000] CE 4.1845 | KD 0.0193
[E14 B11200] CE 4.3158 | KD 0.0223
[E14 B11400] CE 4.2078 | KD 0.0137
[E14 B11600] CE 4.2553 | KD 0.0202
[E14 B11800] CE 4.1962 | KD 0.0193
[E14 B12000] CE 4.7312 | KD 0.0090
[E14 B12200] CE 4.5912 | KD 0.0102
[E14 B12400] CE 4.7520 | KD 0.0194
[E14 B12600] CE 4.4425 | KD 0.2430
[E14 B12800] CE 4.2980 | KD 0.2295
[E14 B13000] CE 4.3232 | KD 0.2791
[E14 B13200] CE 4.2473 | KD 0.2171
[E14 B13400] CE 3.8921 | KD 0.2440
[E14 B13600] CE 4.3713 | KD 0.2776
[E14 B13800] CE 4.1510 | KD 0.2799
[E14 B14000] CE 4.3025 | KD 0.2470
[E14 B14200] CE 4.3725 | KD 0.2242
[E14 B14400] CE 4.7192 | KD 0.2002
[E14 B14600] CE 4.5676 | KD 0.2250
[E14 B14800] CE 4.1045 | KD 0.2312
[E14 B15000] CE 4.2774 | KD 0.2001
[E14 B15200] CE 4.0600 | KD 0.1927
[E14 B15400] CE 4.5237 | KD 0.2397
[E14 B15600] CE 4.0934 | KD 0.1736
[E14 B15800] CE 4.2778 | KD 0.1044
[E14 B16000] CE 4.3200 | KD 0.0883
[E14 B16200] CE 4.6406 | KD 0.0752
[E14 B16400] CE 4.5818 | KD 0.0638
[E14 B16600] CE 4.0431 | KD 0.1222
[E14 B16800] CE 4.3883 | KD 0.1438
[E14 B17000] CE 4.0361 | KD 0.1593
[E14 B17200] CE 4.2324 | KD 0.1747
[E14 B17400] CE 3.7363 | KD 0.1478
[E14 B17600] CE 4.7397 | KD 0.2074
[E14 B17800] CE 4.4059 | KD 0.1682
[E14 B18000] CE 3.9448 | KD 0.1908
[E14 B18200] CE 4.6955 | KD 0.1937
[E14 B18400] CE 3.9681 | KD 0.1969
[E14 B18600] CE 4.1217 | KD 0.1856
[E14 B18800] CE 4.4340 | KD 0.1723
[E14 B19000] CE 4.1743 | KD 0.1520
[E14 B19200] CE 4.4349 | KD 0.1977
[E14 B19400] CE 4.1961 | KD 0.2046
[E14 B19600] CE 4.1571 | KD 0.1902
[E14 B19800] CE 3.9237 | KD 0.1885
[E14 B20000] CE 4.3289 | KD 0.1751
Epoch [15] SADT | CE: 4.2983 | KD: 0.1338 | Top-1: 25.85% (batches: CE=20019, KD=20019)
[VAL (student)] Loss: 4.4874 | Top-1: 21.86% | Top-5: 43.81%
[VAL (EMA)] Loss: 4.4760 | Top-1: 22.71% | Top-5: 44.90%
[Epoch 15] start — noise=5.0e-04, kd_scale=1.00, T=3
[E15 B0] CE 4.2204 | KD 0.2320
[E15 B200] CE 3.7775 | KD 0.2208
[E15 B400] CE 3.7650 | KD 0.2069
[E15 B600] CE 4.4198 | KD 0.2318
[E15 B800] CE 3.9121 | KD 0.2058
[E15 B1000] CE 4.2549 | KD 0.2151
[E15 B1200] CE 4.0708 | KD 0.1860
[E15 B1400] CE 4.3968 | KD 0.1725
[E15 B1600] CE 4.6227 | KD 0.1658
[E15 B1800] CE 4.1687 | KD 0.1793
[E15 B2000] CE 4.1308 | KD 0.1872
[E15 B2200] CE 4.1568 | KD 0.2170
[E15 B2400] CE 4.1544 | KD 0.2182
[E15 B2600] CE 4.0398 | KD 0.2465
[E15 B2800] CE 3.9385 | KD 0.1874
[E15 B3000] CE 4.2779 | KD 0.2135
[E15 B3200] CE 4.3233 | KD 0.1782
[E15 B3400] CE 4.3463 | KD 0.1708
[E15 B3600] CE 4.3736 | KD 0.1498
[E15 B3800] CE 3.9533 | KD 0.1499
[E15 B4000] CE 4.2835 | KD 0.1664
[E15 B4200] CE 3.6791 | KD 0.1339
[E15 B4400] CE 4.1041 | KD 0.1275
[E15 B4600] CE 4.5356 | KD 0.1327
